file,count,w,w_list,st,build,prop,ub
ID_from_BN_0_w28d6_limid,41,27,[27],7.360913038253784,29.506527423858643,0.7926304340362549,44.02262409157767
ID_from_BN_0_w29d6_limid,42,22,"[22, 1]",1.7264089584350586,10.679524660110474,0.5034241676330566,45.41202058914994
ID_from_BN_0_w32d11_limid,43,30,"[30, 1]",8.79422378540039,34.81567573547363,1.1271414756774902,81.33825094967032
ID_from_BN_0_w33d11_limid,44,33,"[33, 1]",14.943193912506104,20.552542686462402,1.1450293064117432,85.96466994272494
ID_from_BN_14w42d6_limid,45,33,[33],10.993861198425293,41.62621021270752,1.6162424087524414,43.72411243844069
ID_from_BN_14w57d12_limid,46,44,"[44, 1]",18.187294244766235,107.56545639038086,1.481598138809204,92.0967347782839
ID_from_BN_78_w18d3_limid,47,14,[14],0.6146063804626465,1.8382127285003662,0.04101252555847168,22.797601752191643
ID_from_BN_78_w19d3_limid,48,17,"[17, 0]",0.7833096981048584,8.169861793518066,0.1641700267791748,23.280402573970527
ID_from_BN_78_w23d6_limid,49,18,[18],2.247194290161133,3.273846387863159,0.3719136714935303,45.20593564331262
ID_from_BN_78_w24d6_limid,50,26,[26],1.0938405990600586,13.566134452819824,1.1481447219848633,45.738298819877095
mdp1-4_2_2_5_limid,52,5,"[1, 1, 4, 5, 5, 5]",0.6034715175628662,0.3529646396636963,0.015301704406738281,3.7373008695814494
mdp10-32_3_8_4_limid,51,42,"[12, 4, 5, 3, 4, 3, 5, 31, 41, 42]",22.077779531478882,74.64546990394592,10.68651533126831,35.86834721963537
mdp2-8_3_4_5_limid,53,10,"[3, 3, 2, 7, 10, 10, 10]",2.366825580596924,1.2464914321899414,0.11351346969604492,12.197174655866736
mdp3-10_3_5_10_limid,54,14,"[6, 10, 3, 3, 7, 12, 14, 13, 13, 13, 13, 14, 13, 13]",26.22037935256958,27.282517433166504,5.089191198348999,31.0849560474689
mdp4-10_3_5_10_limid,55,14,"[7, 4, 13, 13, 14, 13, 14, 14, 14, 14, 13]",25.83754825592041,5.621949911117554,0.4023747444152832,32.725625579590066
mdp5-16_3_8_10_limid,56,22,"[7, 4, 5, 5, 5, 2, 5, 19, 22, 21, 21, 21, 20, 21, 20, 21]",73.21695637702942,207.74368166923523,134.22915482521057,55.155608327713416
mdp6-20_5_5_5_limid,57,30,"[13, 4, 22, 29, 30, 29]",15.988223314285278,27.652844429016113,8.408381700515747,24.635783612143822
mdp7-28_3_6_5_limid,58,40,"[9, 7, 6, 6, 4, 12, 10, 30, 39, 40, 39]",29.270745754241943,112.50794720649719,18.415451526641846,38.60346231508122
mdp8-28_3_6_4_limid,59,41,"[7, 33, 4, 6, 6, 6, 5, 41, 40]",12.19939923286438,48.41044759750366,13.507810115814209,29.023153802706826
mdp9-32_3_8_3_limid,60,45,"[10, 5, 6, 5, 4, 5, 3, 8, 8, 34, 45]",7.269410610198975,51.53489446640015,6.815508604049683,22.478374838795016
pomdp1-4_2_2_2_3_limid,62,11,[11],0.35417819023132324,0.8814616203308105,0.013672828674316406,4.115519147295571
pomdp10-12_7_3_8_4_limid,61,41,"[41, 4, 1, 2, 3, 3, 4, 4, 4]",7.991747140884399,147.4633617401123,91.32018518447876,25.327900448643398
pomdp2-2_2_2_2_3_limid,63,10,[10],0.17035841941833496,0.22455883026123047,0.008210182189941406,4.507056852128595
pomdp3-4_4_2_2_3_limid,64,16,[16],0.6367571353912354,1.1200041770935059,0.07468724250793457,3.620544780765322
pomdp4-4_4_2_2_5_limid,65,27,"[27, 3]",1.6870291233062744,3.3415095806121826,0.18093538284301758,6.4307202743359175
pomdp5-6_4_3_5_3_limid,66,17,"[17, 2, 3]",0.8745291233062744,2.964230537414551,0.40445494651794434,9.187092934406158
pomdp6-12_6_2_6_3_limid,67,28,"[28, 4, 6, 5, 6]",2.828359603881836,22.549362421035767,2.7623443603515625,15.079039822726255
pomdp7-20_10_2_10_3_limid,68,46,"[46, 6, 8, 8, 6, 7, 8, 3]",8.16633653640747,84.36888098716736,6.80736780166626,32.801920178167286
pomdp8-14_9_3_12_4_limid,69,48,"[48, 4, 3, 5, 4, 5, 5, 5, 5, 7, 11, 11]",10.003419160842896,69.39954900741577,8.35560417175293,40.28368481742553
pomdp9-14_8_3_10_4_limid,70,45,"[45, 5, 5, 3, 5, 5, 4, 4]",8.917199611663818,219.73441696166992,178.00786066055298,35.18168526384148
rand-c20d2o1-01_limid,71,6,[6],0.346571683883667,1.196155309677124,0.013531923294067383,170.632002407805
rand-c30d3o1-01_limid,72,10,[10],0.5454776287078857,1.633164882659912,0.012231588363647461,272.711363744372
rand-c30d6o1-01_limid,73,13,"[13, 8]",1.1287038326263428,2.4625186920166016,0.04080772399902344,537.748683324024
rand-c30d9o1-01_limid,74,16,"[16, 6]",3.0912392139434814,2.951101064682007,0.09821224212646484,733.0109907628048
rand-c50d10o1-01_limid,75,23,"[23, 1]",8.823365926742554,9.958699941635132,0.6705350875854492,863.0272645849358
rand-c50d15o1-03_limid,76,27,"[27, 2]",13.373602151870728,6.544671535491943,0.4113893508911133,1241.2174340695049
rand-c50d5o1-01_limid,77,18,[18],4.766510248184204,7.789555072784424,0.2301032543182373,428.37487792782537
rand-c70d14o1-01_limid,78,31,"[31, 15]",12.995377779006958,17.39348292350769,0.5162792205810547,1198.3582751478475
rand-c70d21o1-01_limid,79,41,"[41, 4]",79.30522155761719,14.714598178863525,0.692110538482666,1732.4024538739739
rand-c70d7o1-01_limid,80,23,[23],8.887179374694824,16.368805170059204,0.7740910053253174,656.5946753851041
