file,count,w,w_list,st,build,prop,ub
ID_from_BN_0_w28d6_limid,81,27,[27],7.447870492935181,25.883237600326538,0.35962462425231934,44.196686370352914
ID_from_BN_0_w29d6_limid,82,23,"[23, 1]",1.7709522247314453,9.755417346954346,0.21096038818359375,45.72052264957183
ID_from_BN_0_w32d11_limid,83,30,"[30, 1]",8.543063640594482,14.19071888923645,0.4038536548614502,81.67641017582223
ID_from_BN_0_w33d11_limid,84,34,"[34, 1]",15.090810775756836,18.46639323234558,0.4152944087982178,86.14303735333672
ID_from_BN_14w42d6_limid,85,36,[36],11.178642988204956,27.21570658683777,0.6925132274627686,43.797856255492654
ID_from_BN_14w57d12_limid,86,46,"[46, 1]",30.410776376724243,109.94586157798767,1.0992560386657715,92.60783701395033
ID_from_BN_78_w18d3_limid,87,14,[14],0.6330816745758057,1.7678122520446777,0.0364224910736084,22.797601752191646
ID_from_BN_78_w19d3_limid,88,17,"[17, 0]",0.7951221466064453,6.518672466278076,0.11966085433959961,23.483140366273084
ID_from_BN_78_w23d6_limid,89,18,[18],2.233870506286621,3.9784905910491943,0.16422796249389648,45.3530451500866
ID_from_BN_78_w24d6_limid,90,25,[25],1.1046574115753174,15.057204723358154,0.45374441146850586,46.546437932352895
mdp1-4_2_2_5_limid,92,6,"[1, 1, 4, 6, 5, 5]",0.5969746112823486,0.37407922744750977,0.015125274658203125,3.7373008695814494
mdp10-32_3_8_4_limid,91,43,"[12, 4, 5, 3, 4, 3, 5, 31, 43, 43]",21.78140377998352,68.96002769470215,3.9426798820495605,35.98035479360268
mdp2-8_3_4_5_limid,93,10,"[3, 3, 2, 7, 10, 10, 10]",2.3469059467315674,1.1791868209838867,0.09152007102966309,12.197174655866736
mdp3-10_3_5_10_limid,94,14,"[6, 10, 3, 3, 7, 11, 14, 14, 14, 14, 14, 14, 14, 13]",25.570748805999756,26.88852596282959,5.2047717571258545,31.0849560474689
mdp4-10_3_5_10_limid,95,14,"[7, 4, 13, 13, 13, 13, 13, 14, 13, 13, 13]",26.614240407943726,5.818751811981201,0.3478739261627197,32.725625579590066
mdp5-16_3_8_10_limid,96,22,"[7, 4, 5, 5, 5, 2, 5, 20, 20, 20, 20, 20, 22, 21, 21, 21]",73.08397889137268,69.92970323562622,49.57569599151611,64.06437641465257
mdp6-20_5_5_5_limid,97,29,"[13, 4, 22, 29, 29, 28]",15.85750412940979,20.529569625854492,2.7568297386169434,25.557781698222044
mdp7-28_3_6_5_limid,98,40,"[9, 7, 6, 6, 4, 12, 10, 30, 40, 40, 40]",29.018332481384277,134.1398584842682,5.716325044631958,41.29104043595183
mdp8-28_3_6_4_limid,99,41,"[7, 33, 4, 6, 6, 6, 5, 41, 41]",12.232237339019775,38.60302519798279,3.4847357273101807,28.999016577347405
mdp9-32_3_8_3_limid,100,44,"[10, 5, 6, 5, 4, 5, 3, 8, 8, 34, 44]",7.125027894973755,38.88376975059509,2.650393009185791,24.219870293232766
pomdp1-4_2_2_2_3_limid,102,11,[11],0.3456149101257324,0.5342714786529541,0.012953042984008789,4.115519147295571
pomdp10-12_7_3_8_4_limid,101,39,"[39, 4, 1, 2, 3, 3, 4, 4, 4]",6.405892610549927,49.35939049720764,16.807284593582153,26.80666346874276
pomdp2-2_2_2_2_3_limid,103,10,[10],0.1779029369354248,0.2508106231689453,0.008474588394165039,4.507056852128596
pomdp3-4_4_2_2_3_limid,104,16,[16],0.6229202747344971,0.8950414657592773,0.06086087226867676,3.620544780765322
pomdp4-4_4_2_2_5_limid,105,27,"[27, 3]",1.682342767715454,3.9857516288757324,0.1149284839630127,6.622936298016382
pomdp5-6_4_3_5_3_limid,106,18,"[18, 2, 3]",0.8699617385864258,1.9325294494628906,0.14154267311096191,9.690799596396923
pomdp6-12_6_2_6_3_limid,107,29,"[29, 4, 6, 5, 6]",2.818551540374756,21.017043590545654,1.0829379558563232,17.232965802041527
pomdp7-20_10_2_10_3_limid,108,46,"[46, 6, 8, 8, 6, 7, 8, 3]",8.053099393844604,86.55744528770447,2.55999493598938,33.531479917024164
pomdp8-14_9_3_12_4_limid,109,48,"[48, 4, 3, 5, 4, 5, 5, 5, 5, 7, 10, 11]",9.891873836517334,56.79129505157471,2.39343523979187,41.18665384832609
pomdp9-14_8_3_10_4_limid,110,46,"[46, 5, 5, 3, 5, 5, 4, 4]",6.098835706710815,52.559733152389526,15.32690143585205,36.370966793268806
rand-c20d2o1-01_limid,111,6,[6],0.346081018447876,0.8191385269165039,0.014869213104248047,170.632002407805
rand-c30d3o1-01_limid,112,11,[11],0.739844560623169,1.5303518772125244,0.02084827423095703,272.711363744372
rand-c30d6o1-01_limid,113,13,"[13, 7]",1.1544945240020752,2.7033042907714844,0.0404818058013916,537.7486833240239
rand-c30d9o1-01_limid,114,16,"[16, 6]",3.081674814224243,3.2988951206207275,0.09125661849975586,733.0109907628047
rand-c50d10o1-01_limid,115,23,"[23, 1]",8.85722827911377,6.530503034591675,0.1762709617614746,863.0792439136374
rand-c50d15o1-03_limid,116,27,"[27, 2]",13.005106210708618,6.861718654632568,0.20964813232421875,1243.0394957614626
rand-c50d5o1-01_limid,117,18,[18],4.6445698738098145,5.2225892543792725,0.08576416969299316,428.5157356513951
rand-c70d14o1-01_limid,118,31,"[31, 15]",18.638417720794678,18.04552412033081,0.34106945991516113,1198.702456203069
rand-c70d21o1-01_limid,119,41,"[41, 4]",79.23694801330566,14.965192317962646,0.34610795974731445,1732.563265634196
rand-c70d7o1-01_limid,120,22,[22],9.032402992248535,14.993165493011475,0.26406335830688477,656.375596390709
